,number_of_likes,caption
1040,31,Reunited after 1.5 years with my love! Oh how I've missed you! #mom #mylove #newyork
1041,3,Me and my boy Mike. Nyc in the background!!!
1042,29,I've never made this simple dish before ever. What was I thinking? So good! Who needs Chinese food when you can make your own? #teriyaki #chickenandbroccoli #fitnessfoods #healthyliving #healthy #dinner #avocados #chefrichard
1043,13,My lovely friend Naima. She took me to the Comedy Cellar :) #nyc
1044,32,"Getting my Beethoven/Mozart because I'm bored and I get creative when I'm bored. If I ever write a symphony or any musical piece, I'm sure it would go something like this!! #music #piano #original #simplebutelegant #symphony #new #original #elegant #itaughtmyselfpiano"
1045,159,"I said I wouldn't take this picture with anyone but you. I love you all the time, so much, everyday, forever and ever. #MOM #iloveyousomuch #ATX #surprisevisit #lit"
1046,27,Been ballin since day one! My little league baseball days. We won the championship that year!!! 😁#baseball #littleleague #oldschool#throwback #pitcher #shortstop
1047,60,"I'm most productive when I have music blaring and when I block out everyone. .
.
.
#backtothegrind #lovelife #workhard #appreciatelife #playhard #musicismylife #consistency #selfie #bye"
1048,46,The legend! A big part of the reason I fell in love with music. #bobmarley #jamaica #reggae
1049,117,"Being extra on the Ferry back to Seattle. Haven’t seen any whales just yet though. .
.
.
#Seattle #Washington #extra #pugetsound #whalewatching #ferry #flaunteroyferry #staylit"
1050,34,😍. Before my lova and I headed to the gym today. #bae #fitcouple #fitbody #mylove #legday
1051,39,I'm getting more leg muscles 😁💪 #squats #muscles #fitness #legs #quadriceps
1052,60,"Missed another ""National"" holiday (selfie day) apparently, but I decided to drop a gem anyway so y'all can really see how ugly I am up close. Aight peace
.
.
.
#selfie #nationalselfieday #lit #Dallas #ducklips #alwaysworkinghard #everydaywelit"
1053,49,"I've never done this, but who cares. I've been working my ass off. #legs #shredded #trusttheprocess #focused #goals #fitness #lean #gains #fitbody #fitlife #leanbody #sprints"
1054,39,The graduate!! Little brother made it! College next! #graduation #newyork #family #graduate #collegebound
1055,34,I normally don't take food pics but um...this was my first time making salmon 😁😁😁😁 #healthy #salmon #food #dinner
1056,39,First time voting as an American Citizen. Whoop! Go vote or shut up!! #vote #2012
1057,11,Out here in these Dallas Skreets! #dallas #exploring #lookingforfood
1058,42,What I do when I'm in Lower Manhattan: wrestle with bulls. #nyc #bull #financialdistrict #downtown
1059,14,Mom. #mothersdayb
1060,18,Me before the race!!! Whoop!!!
1061,25,"This old man next to me turned 50 today. Wanted to give my pops a big shoutout for #50. It's been a rough year for the both of us with family loss and heartbreak, but I'm beyond happy that you made it to your milestone. Here's to having you around for at least another 50. Love you. #happybirthday #throwback #mymomdressedme #sugarcane #jamaica #dad #someoneisgettingold #turnup"
1062,48,One more for my obliques sake. #flexfriday #fitbody #fitness #lean #muscle #obliques #abs #progress #gymspiration #nofilter
1063,12,Sis and me when I was a baby! Pardon the blond hair. 😄#siblings
1064,217,"Thank you @rei for the amazing opportunity that I’ll never forget.
.
The crew- I met some amazing people this week who are all incredible humans in their own way.
@hownottotravellikeabasicbitch my ride or die BFF who came along and really made the entire group come together with her intellect and dialogue this week. You know I love you times a milli. @samortizphoto for her bubbly personality, your “Connecticut” laugh, your infectious sense of humor, and also just being a badass. @summerrofgeorge a sweetheart who took a little while to come out of her shell, but when she did she made everyone laugh with her wit and puns. Thanks for all the candids this week. . @goulding_jr the roomie, the other Jamaican, and the guy responsible for some of these bad ass shots for the gram, and a badass in his own right. You are a rockstar and made it easy to not be my usual OCD self this week. @loveyerland wicked videographer and even better person. Definitely made a friend in you. @jamesharnoisphoto mr. “gotta get the angles” himself, going above and beyond to make us all look fantastic all week. Thank you James and Corey for participating in the conversations about inclusivity and diversity. You guys rock. @clenderman You my friend are a rockstar and thank you for being the visionary behind this experience, for being a champion for inclusivity in your company, and for your crazy innuendos that I pick up on right away. You are awesome. .
.
Our guides- @nrduris you are incredible. Thank you for your knowledge on Iceland and for sharing so many amazing experiences with us. Thank you for keeping us safe and making us get the best experience everyday and ensuring that we always made it to where we needed to be in a timely fashion. @orri_sigurjons Thank you for the amazing day on the glacier. Time of my life. @kiddibje thank you for being the Best guide, host, storyteller, and all around human. Thank you for the lectures on the History of Iceland, the “ohh la la’s” to make us laugh 100 times a day. Thank you for keeping us fed. Thank you for making this trip the best experience that we’ve all ever had. You’re an amazing host and an amazing person. So grateful."
1065,100,Never scared. Only 103 floors up. No biggie. #skydeck #sundayfunday #itwaslitfam #tourist #chitown
1066,78,"LA dinner nights.
.
.
.
#LA #Cali #dinner #lit #friends #boujee #sawyer"
1067,18,Me and my doggy
1068,21,Asian eyes or lazy eyes! Can't tell. Asian ancestry. #lazymonday #listeningtomyaudiobook #asianeyes #lazyeye #chillin
1069,45,Golden Gate Bridge and view of San Francisco!! Love this place. #california #goldengatebridge #bayarea #view #downtown
1070,30,Today was leg day and it was glorious. #flexfriday #gymselfie #fitness #committment #fitbody #celfie
1071,92,"Our home, this Earth, is absolutely and effortlessly beautiful. We need to learn to love it a little more. .
.
.
.
#earthday #earth #nature #explore #love #home #beautiful #planet #loveyourhome #🌍"
1072,38,Turned up with Leon Bridges on this night. #atx #acl #itwaslitfam #🔥 #cantstopwontstop #nottheshortest #leonbridges
1073,55,Late night writing and piano playing. #music #piano #lyrics #passion
1074,8,We get ratchet on Sundays!
1075,23,"Excerpt from a song I wrote. Can't see me, but maybe you can feel me. #wishfulthinking #ilovemusic #singersongwriter #igetbored #15secondcover #music"
1076,22,Coffee connoisseur... I love you. #latte #😍 #bae
1077,32,Just ate at this restaurant in downtown. Lord have mercy! So good. #pieface #food#nyc #downtown #delicious #pie
1078,26,Picking up a turkey like a champ! I used to bowl in my former life! #bowling #imthebest #itooktwoyearsofbowlingincollege #champ #ilovebowling #lookattheflickadawrist
1079,38,We've been doing this for over a decade! My brotha and I making magic! #lit #producing #writing #singersongwriter #music #piano
1080,69,"Can’t stop being extra. 📸 @tamara_smart .
.
.
#monarch #nyc #views #ESB #empirestatebuilding #newyorknewyork #extraaf #lit #nycrooftops #newyorkstateofmind #oldfashioned #threepostsintwodayswhoami #bye"
1081,9,Lunch break!
1082,9,McKinney falls! #swimming #chillin #sundayfunday #austin #texas #waterfalls #fun
1083,48,I've always wanted to do this! #philadelphiamuseumofart #philadelphia #philly #handstand #snow
1084,24,😊 #sxsw #wristband #music
1085,2,This app is so useful.
1086,88,"Stylin. San Diego is NICE, nice.
.
.
.
#chasingsunsets #westcoast #gqhollaatme #cali #blacksbeach #wasntnaked #lit #goldenhour"
1087,166,"Day two. Negril with my fam. .
.
.
#negril #daytwo #7milebeach #family #lit #happy #Jamaica #motherland"
1088,51,Having some fun representing our company before doing some yoga in this heat. #teamamplify #summeratthesprings #atx #bartonsprings #skinnypop #summer16 #lit
1089,39,Old town. #scottsdale #oldtown #imactuallyfreezing ##arizona #worktrip #lit
1090,56,Pouring up before we hand out these gifts. #santaclaus #elf #pourinup #mybigbro #galveston #bulletproof
1091,56,Bourbon street! We ouucchhheeaa! #nola #bae #bourbonstreet #neworleans #swag #sexy #couple #idontknowwhattodowithmyhands #labordayweekend #birthdayweekend
1092,40,This made me so happy. My friend got me my home country's flag!!! 😁😄
1093,18,Gotta stay hydrated with my sexy new blender bottle!!! #blenderbottle #fitness
1094,74,"Family. Hadn’t seen my uncle in 6 years, but came to the Bay and got to kick it. .
.
.
.
#sanfrancisco #family #uncle #cali #thebay #bayarea #worktrip #onelove"
1095,49,Lunchbreak in Malibu! #gopro #beach #malibu #cali #lit #💡#lunchonthebeach #worktrip
1096,3,"Me, mom, and my stepdad of 21 years. :)"
1097,73,"This might not mean shit to y'all, but 3 weeks in and the definition in my oblique says that my diet is working wonders. I'm so amped right now. That's what I've been wanting to see a big difference with. Hard work and dedication!! #progress #fitness #fitbody #hardwork #diet #eatclean #gymlife #gymspiration #gymrat #abs #obliques #muscle #flexfriday #nofilter"
1098,9,#mom #whitneyhouston #rip
1099,49,Man hands. Working on something new. Found some inspiration to write something beautiful. #music #piano ##ihaveuglyhands #writing
1100,23,Game for the gym. 😁
1101,33,My sweet ass ride for the day. Going beach cruisin!!! 😁😁 #galveston #beach #cruisin
1102,26,Went hiking today! #greenbelt #austin #atx #nike
1103,27,"Acting like I don't have to wake up at 5AM and work. Dinner at Jakes's in Uptown, Dallas. #dosequis #jakes #uptown #dallas #worktrip"
1104,39,A healthy alternative to soda! This Kombucha stuff grew on me. So good. #livesoda #drink #healthy
1105,7,Faded on st. Patty's day during #sxsw
1106,74,"When you take a lunch break to vote, but you're not happy about either candidate or the future of the world or modern day society and you wish that the presidency could just be vacant for a while so we can figure out ourselves as humans and be better people in the future. #wishfulthinking #vote #2016 #election #sadderday #cityhall"
1107,41,Demolition Man. Catch me downtown tonight getting faded! #halloween #2012
1108,3,The beach was lovely today....
1109,8,I love this place
1110,26,Never seen oysters this big!! #oysters ##damnbig #baltimore #thamesstreetlysterhouse
1111,35,"A little sing-a-long with Trigga, Trey Songz with @katalac1989 #cake #aintthatwhatyouresupposedtodo #trigga #treysongz #singalong #bae #swag"
1112,49,"I never wear hats, but I did today! #fitted #baseball #washingtonnationals #beard #selfie"
1113,21,Squad! #GMEN #giantsvscowboys #itslit #ouccheea #Dallas #NFL #lit
1114,58,"In other news, it's #flexfriday 😁😁💪💪 #teamfitness #back #muscles"
1115,22,Meet Buster!!! So cute! #dachshund #cutie
1116,43,New haircut!!! And new body cuts😏
1117,85,"Miss you all the time. Forever on my side and always has my back. Queen, Michelle. Forgive her for the socks. See you soon. .
.
.
#mom #wecute #loveyou"
1118,40,Too much cardio. Down ten lbs. Basketball does a body good. #flexfriday #lean #fitbody #fitness #fitsporation #selfie #cardio
1119,60,Thuggin with my ill bro at the fader fort. Same ish different day.#sxsw14 #atx #faderfortconverse
1120,12,"She might wanna fight me for this, but 😍😍😍😍😍😍! All day everyday even though you drive me fucking crazy most times, but I love your crazy. zoey photobombing #youlookgoodinmyhat #bae #wce"
1121,44,I had a beer by the beach today. #itwaslitfam #worktrip #LA #venicebeach
1122,57,Rooftop Pool party!! #july4th #independenceday #atx #austin #texas #merica #america
1123,43,Poolside grilling. 😃😁😁
1124,32,Waiting for football season like...#giants #onlyafewmoreweeks #giantsnation #bucket
1125,40,Oh my Jesus! 😍😍😍 I really only like to travel for the foods!! #lobsterroll #lifemade #thamesstreetoysterhouse #baltimore #turnup
1126,65,She thinks my beard is a treat or some kind of toy. She will not stop eating my beard. #puppylove #zoey #dachshund #howiwokeup #dogsofinstagram #puppy
1127,32,"Believe it or not, this is my aunt! Love her. #family #newyork #jamaicans"
1128,43,My ninjas! #bowling #chilling
1129,138,"Mountain on the beach.
.
.
.
#reiadventures #optoutside #Iceland #coast #daytwo #lit #stayinghere"
1130,20,We turned my living room into a studio for the night! 😃
1131,42,When you and your friends are Lit! #itwaslitfam #3livecrew #turnup #chrimmus #happyholidays #lit
1132,54,"Tunnel vision. .
.
.
#Florida #lit #work #cantstopwontstop"
1133,16,She loves me. Lil sis! #love
1134,25,Me and a bunch of hoodrats. It was lit. #lit #sxsw #theyhateuscausetheyaintus #lifeisgood #sxswtradition
1135,39,My lunch today. So good! 😍 #pizza #lunch #foodie #sortahealthy #delicious
1136,25,Before I know what America was. #nostalgia #jamaica #tbt #throwbackthursday
1137,20,Roadtrippin today. #mdw #holiday #wedding #beach
1138,20,Our annual holiday shoot!!! #independence #day #holiday #shoot #sexy #fun #america #playful
1139,24,Beast mode again. Getting stronger everyday. Squats at 375 lbs. #beastmode #squats #legday #strong #fitness #gymlife #gymrat #progress
1140,106,"Work trips are fun. State 41 of 50. Salt Lake City is NICE, NICE! One night only.
.
.
.
#slc #Utah #SaltLakeCity #Mountains #EastCanyon #isawturkeysinthemountains #views #lit #onenightonly"
1141,101,Nev and I from MTV's catfish. He opted for a selfie lol. #sxsw #mtv #catfish #selfie
1142,38,I'm not even half the size of this thing. Something we're giving away to some lucky person on Instagram. 😁 follow @oatmegabar for the details! #supatx #oatmega #paddleboard
1143,16,Never knew charcoal could be so tasty! 😍 #juicesociety #activatedlemonade #delicious
1144,2,Starting the second book tonight :)
1145,31,My dad and I. Both at the same age! Scary. 😨 #twins #father #pinkpants #swag #2012 #1980s #dad #son
1146,10,My hair>>>your hair 😂😂 *✋👋✋👋✋👋* *drizzy hands!
1147,43,He wanted to rock the ray bans. Thought he was hot shit!! Ha ha. Love this little (big) guy! #winston #rhodesianridgeback #dog #raybans #swag #christmaspicture #dogsofinstagram
1148,18,"""If I never tried to cater to your feelings, I probably didn't deserve to be with you after all, but I swear that I've changed."" Songs are coming along quite nicely and I'm very much excited about finishing my record this year, NO MATTER WHAT!!! Check out this snippet of a beautiful song I wrote and recorded recently! I don't know if people understand how hard I work on this music, but I hope it shows! #newmusic #newsong #ivechanged #music #newalbum #snippet @jlpyne1906 on the immaculate production!"
1149,3,😂😂😂 free Sean Payton
1150,10,My lips are kinda massive. ☺
1151,38,Sunday Thuggin. cc: @a_lowe #sundayfunday
1152,3,Brandon and I. Don't really know what's going on here!
1153,13,"Oh look. It's an iPhone 6plus that I ordered 70 days ago that finally showed. Only problem is, I already have an iPhone 6plus and I cancelled this order weeks ago! Ha! These people are idiots! I guess i can expect my phone bill to be sky-high too. #iphone6plus #apple #extra"
1154,43,Bedtime attire. The most comfortable robe ever. #bedtime #selfie #robe #goodnight
1155,11,Don't know why this excited me but it does. 😄 #mountainlion #apple #macbook #osx
1156,21,Ziggy and Me!!!!
1157,80,"I don't show my teeth enough apparently. 😬
.
.
.
#headshots #work #ifeelpretty #brainjuice #lit"
1158,32,"When you hair looks like carpet, but still manages to be second to none. I'm gonna catch heat from my friends for this one. 😂😂 #friyay #flexFriday #carpethair #stillcutetho #😂 #itwaslitfam #turnup"
1159,40,Finally got my shoes...again. They fit this time. #boots #winterboots #tryingtobestylish 😁
1160,7,#hacked
1161,35,"Found a pirate ship. .
.
.
#innerharbor #baltimore #lit #pirateship"
1162,29,"My horse was the least photogenic and least behaved, but he was awesome!! My team at our retreat. #oatmega #horsebackriding #myteam #itwaslitfam #today #firsttime #turnup"
1163,21,Hello Wife. 😍😍😍😍 #lanadelrey #borntodie #paradise
1164,11,#acl #music #festival #Austin 2011
1165,7,Shoes from Spain!!!! Espadrilles 😍😍 #shoes #spain
1166,46,"Girls Love Beyonce acapella! I love this song, mainly the chorus! ""You think I'm being shaaadaaayyyy!!""#singing #girlslovebeyonce #drake #cover #acapella #music #saymyname"
1167,60,Trap queen cover because it's only right. I love this song a lot and I also never do covers. #trapqueen #icanridewithmybaby #cover #piano #goingtosleepnow
1168,67,"It ain't that deep, fam. #Michigan #SnowDay #lit #worktrip #17degrees #coldasice❄️ #icantfeelmyface #goprohero #gopro"
1169,102,Recording tonight. My favorite thing to do in the whole world. This is life. #music #singing #love #passion #recording #studio
1170,37,Hadn't seen this guy in like 12 years! My uncle. He cooked us some great complimentary food!! #boston #chef #uncle #family
1171,59,Zilker Park and the Austin Skyline. Love this city! #zilker #park #atx #austin #city #skyline
1172,169,"After so many years of coming here, I finally made it to Multnomah Falls. Nature is beautiful. So is my shirt. If you don’t know, You know nothing. .
.
.
#teamarya #multnomahfalls #nature #oregon #beautiful #GameOfThrones #AirArya #lit #worktripbutstilllit #motherofdragons #youknknownothing #noone"
1173,33,"Well worth the 2.5 miles uphill, both ways! Wallace Falls was majestic and beautiful. Thank you @gatoenmispants for the recommendation!!! #lit #hiking #waterfall #PNW #gopro"
1174,2,Do you still think I'm beautiful?!?
1175,38,And there's the Ball!!! #nyc #nye
1176,48,Dab for thanksgiving. #dab #thanksgiving #family #turnup #turkeyday
1177,14,#throwbackthursday freshman year of college 2005 (skinny and lean) 😂
1178,12,"Business cards came in today. ""I'm so official all I need is a whistle"" #work #business"
1179,32,Paying homage to my dad because we're basically twins!! #sundaythuggin ##sundayfunday #fun
1180,93,"First Single. Dropping digitally everywhere, March 1st. I had the time of my life writing and producing this upcoming album and it’s about to be LIT, LIT! Thank you, @jlpyne1906 for working with me and helping me bring another project to life. 2019, we’re READY, READY! .
.
.
#firstsingle #newalbum #runitback #March1st #staywoke #applemusic #spotify #tidal #googleplay #lovesongsfornoone #richardrobinsonmusic"
1181,25,We work hard and we play harder! My boy getting it in with me today!! @b_smooth_87 #gymlife #hardwork #workout #olympiclifts #legday #fitness #fit
1182,27,Another great view with the little cousin! #bayarea #cali
1183,18,Who says you can't drink AND drive responsibly?!? 😂😂😂 #cruisinworld #blastfromthepast #bluemoon
1184,11,Poolside grilling with me negros!!! Fajitas! #food #pool #grill #fajitas #atx
1185,38,Me and my buddy Batman! We hang out from time to time. He also enjoys Live Kombucha Soda. #casasuperherorun #superherorun #livekombucha #livesoda #batman #darkknight #brucewayne
1186,38,Apparently I was four in this picture. I guess I stopped growing early! 😔 My lovely mother and I. #tbt #throwbackthursday #jamaica #mom
1187,20,The @oatmegabar team 2014. I love my job. #oatmega
1188,33,"A super snippet of the first single off my album ""Careless."" We're almost finished. 😁😁😁😁 #music #careless #music #album #musichasmyheart"
1189,53,Turkey stuffed bell peppers. 😁😁. #dinner #healthy #bellpeppers #stuffed #brownrice
1190,61,Damn she makes me look so good. My love. #baby #sexy #mylove #almostmatching #party #housewarming
1191,110,"Brought the sunshine with me to Oregon. Canon Beach was bad ass and everything to do a backflip over. PNW love.
.
.
.
#canonbeach #pnw #oregon #lit #backflip #beachin #joy #life #travel #clichetravelquote"
1192,7,Gym swag!! #24hourfitness #nike #friday #teamfitness
1193,11,I got ten shades darker in one day. #stpatricksday #sxsw12
1194,1,Scumbag truck drivers had me boxed in for 5 minutes 😒
1195,46,Fantasy football league. Chapter 9. We oucheeeaaa!! #NOLA #draftday #💡 #beastleaugeever #turnup #imalwaysonmyphone #bourbon #fantasyfootball #neworleans
1196,8,My Grandma and I. I love this woman.
1197,38,Working hard downtown promoting our amazing products to our #sxsw crowd!! #Repost @oatmegabar with @repostapp. ・・・ We're out on the street @ #SXSW handing out #OatmegaBars and some sweet T-shirts. #ComeAndGetIt #OatmegaBar #protein #austin #livemusic
1198,148,"Chrimmus
.
.
.
#festive #chrimmus #lit #uglychristmassweater #ismiled #crew #6thmas #christmas #atx #staylit"
1199,24,"@bbuurrrr is trying to tell me my shirt is too small. Not my fault my arms are extra long and in also HUGE lol! Just kidding, it's laundry day. 😂😂 #swole #muslces #myshirtaintsmallimjusthuge #laundryday"
1200,12,Lil Wayne Halloween 2009 #throwbackthursday
1201,59,27 today. Feels good to have another year of life. Thank god everyday for health and life. Looking forward to many more with his blessing. #27 #birthday #virgo #selfie #drivingbacktotexas
1202,22,Just because selfie. #selfie #myfaceisnolongerfat #lipsmagee #celfie
1203,30,9 miles today! #running #run #trail #fit #fitness #fitsporation #cardio #nike #nikefreerun
1204,108,"I've been lit for 10 days straight. SXSW is really the most wonderful time of the year. .
.
.
.
.
.
.
. #staylit #sxsw #sxswbae #austin #atx #tired #lastday #music #myfeethurt #sendhelp #okbye 📸 @beautybylisaura"
1205,23,Ten miles today! I'm so dead. 😖 Personal best though. #run #running #nikerun #freeruns #trail #townlake #fitness #fit
1206,29,Blinking contest with lucky. I won. 😁😁
1207,65,"Hiking Stone Mountain with the old man
.
.
.
#stonemountain #Georgia #ATL #lit #pops #views #fitness"
1208,48,We made it to the beach today. Swagged out!! #galveston #beach #sexy #boo #mdw #memorialday
1209,4,New book! I took a break from series and trilogies! :) #love
1210,6,For the cause #trayvonmartin
1211,14,I suck cock
1212,46,Getting snazzy.#sexy #shetakesforever #hurryup #makeup #gettingdressed #selfie #bae
1213,52,Where I get half of my juice from. #oldman #dad #firsttimeinaustin #itslit #turnup #🔥
1214,26,Always. #NYC #art #lit #protectyoheart
1215,59,Being extra touristy today. The only city I love more than Austin. #topoftherock #nyc #empirestatebuilding #touristlife
1216,10,Too much swag in one picture. My brothers!!
1217,26,Masquerade lupus benefit! Downtown ATX with my homies!!! #masquerade #mask #awesomeness
1218,43,I love weddings! The lovely brinde and groom!!! #rivaswedding #love #bride #groom #wedding #reception #swag
1219,14,"but that's none of my business! Can't spell ""Elite"" without ""Eli"" #giantsnation #newyorkgiants #champions #elimanning #lordeli"
1220,2,New Haircut of my luscious locks #throwback
1221,31,I've heard so much about this book and I'm beyond excited to read it. Another late night.
1222,50,Workout clothes. No way you can't see me in the dark. #nike #drifit #gym #fitness
1223,30,When your barber hooks you up like jumper cables. #💡 #freshcut #beautiful #selfiegamestrong #itslit
1224,21,"Our fantasy football draft. No computers, just thumbtacks and a huge board!!! #fantasyfootball #draft #annualdraft #fantasy #nfl #football #league"
1225,97,"Tourism.
.
.
.
#classof09 #texasstate #txstate #brooklynbridge #lit #nyc #newyork #extra"
1226,32,Babysat the future Wempe's @amarks12 And @b_smooth_87 daughter aka one of my favorite people this side of the Mississippi and made some classic art. @kionap helped too and gets photo cred. It was lit fam. #bffs #art #ricasso #🔥#checkoutmyunicorn
1227,25,River day with my compadres! Happy Independence Day!! #july4th #river #sanmarcos #texas #independenceday #tubing #floating
1228,24,In training. Day 5. New job. #work #newjob #tired #training
1229,14,I was a fat baby! 😁😁😁 #tbt
1230,40,We clean up real nice. #bffs #newyears #lit #itwaslitfam #turnup #readyfor2016 #newyearseve #Houston #3livecrew
1231,32,#mantra #yesistillwriteincursive
1232,2,For the love of music...
1233,49,"Part 2. Bridge to one of my songs titled ""I've changed."" #musing #music #musicismypassion #musician #piano #singer #singing #songwriter"
1234,34,My view right now! Ow! #midtown #manhattan #nyc #hudson
1235,21,Came to see these two angels (devils) on my lunch break. #zoey #lucky #puppylove #dogsofinstagram
1236,44,"The Big brother she's ALWAYS wanted, but I can't stand her 98% of the time. One of the few moments we got along. #wemightaswellbesiblings #nollinwitmyhomies #nolarollas #turnt"
1237,31,"Wanted to wish my big bro aka the craziest, wildest, most ridiculous, and one of greatest humans I know a happy birthday. I figured since we are all in the Christmas spirit that I'd bless you all with this classic. Happy birthday @bary_giggers !! Turn up!! #signaturepose #bigbro #tistheseason #backtoback"
1238,186,"Block party in Brooklyn. .
.
.
#Bedstuy #Brooklyn #lit #sundayfunday #newyork #squad"
1239,6,Mom and I at her wedding 16 years ago. #throwbackthursday ☺
1240,4,Back when I was playing ball over seas #tbt brandonjennings 😂😂😂😂
1241,22,😍😍😍😍😍😍 pure joy!! #greekyogurt #love #food #granola #fruit #greek
1242,6,Who wants to get cozy? Merry Christmas from yours truly!!
1243,41,Co-worker challenged me to do a 1/2 marathon today at work and I was stupid enough to agree to it. Sooooooo...I came to the gym and ran 4 miles in 27 mins like a g. #halfmarathontrainingmaybe #ilistenedtojustinbieberthewholetime #noshame #purpose #improbablygonnadie #imnotarunner
1244,87,Us performing before he proposed. #shesaidyes #beautifulnight #proposal #engagement #love #liveband #canttakemyeyesoffyou #laurynhill #cover #music #band #piano #bass #drums
1245,30,Saw a fellow Texan out here in these NYC streets at the Texas/Oregon watch party! #nyc #party #eastvillage #downtown #thuggin #texas #oregon #alamobowlwatchparty
1246,24,Salt lick BBQ with my two awesome friends!!! @ldkaye @cynthia8907 #bbq #saltlick #food #byob #swag #texasbbq
1247,27,First learning piano in the studio #throwbackthursday
1248,26,"In bed by 9:30, but I couldn't dare go to sleep without showing you what I ate for dinner. 😩 #grouper #lumpcrab #seafood #galveston #rudyandpacos #foodcoma"
1249,62,Halloween in this bih!!! #cerealkiller #halloween #2013 #cinnamontoastcrunch #frootloops #frostedflakes
1250,26,Never shaving again just cause. #beardgang #beardsofinstagram #selfie #rough #ifeelsexy
1251,24,Straight from the gym to the kitchen. Cooking yet another healthy meal 😁 #dinner #food #healthy #teamfitness #fit #nike #wellness #me #instagram #kitchen
1252,144,"Work fun. Mostly for those who don’t believe I actually work really hard for a living. 😂😂
.
.
.
#work #cali #expowest #BrainJuice #love #newflavors #focusnow #marketingdirector #lit"
1253,42,"My goal, in the next couple of months is to look like this. It's gonna be hard work, but I know I can do it. #weights #fitness #muscles #chest #legs #goal"
1254,13,Don't know who had the better form. Lol. #topgolf #golfswing #fun
1255,38,"I bless this place at least 5 times a week! I don't know how I find the time, but I do it. #allday #fitnessislife #24hourfitness #kiltit"
1256,26,Someone missed me. She loves when I go visit. 😁#huskie #love #dog #lazy
1257,59,Me and the baeeess. Oucchheeaa! #bungalow #bungalowtalk #lit #satday #ihateyousomuch #tistheseason
1258,46,Always at it. It's a lifestyle. #fitness #fitlife #healthy #eatingclean #hardwork
1259,22,My Vietnamese brotha!!!
1260,48,Tailgate SZN. #longhorns #lit #latepost #redbullshouldsponsorus #Texas #Longhorns
1261,22,Feeling myself today. My hair is untouchable lol #sundayfunday
1262,5,My dad when he was my age. We are twins 😂😂😂
1263,8,Jamming my own Album today. I do this from time to time #myobsessionwithlove #itunes #music
1264,62,Dog sitting this little guy today until his parents come back! Barry!!! #puppy #lab #dog
1265,126,"Two things: really good hair day yesterday and this vest is surprisingly super functional. Amen. Also, I’m not a model, but I’m living my best and most amazing life. 📸 @anerehs_ .
.
.
#fodel #lit #sundayfunday #greathair #staylit #livingmyvestlife #bestlife"
1266,33,Downtown lovin! #atx #sixth #street #austin #downtown
1267,18,Took a short break from my run to admire the lovely city I live in. #austin #texas #townlake #trail #run #beautiful #city
1268,91,Views from the Pacific. GoPro selfie! #lit #itwaslitfam #torreypines #lajollashores #gopro #beachhike #cali #sandiego
1269,126,"Flex before Chinese food. 📸. @largeasian .
.
.
#thecity #NYC #weirdflex #lit #twopicturesinaday #joesshanghai #chinatown #subway"
1270,12,Hi ☺
1271,35,NYC Thuggin with this one. #nyc #westvillage #goodtimes
1272,41,Found this on their site! Fuck yeah!!!! #toughmudder
1273,10,Meeee
1274,9,Instagrammed!!!! Hello world.
1275,24,"Fantasy Football Squad,year 8!! #2015 #draftday #fantasyfootball2015 #galveston"
